code_module,code_presentation,id_student,total_days_studied
CCC,2014J,310765,40
CCC,2014J,311332,15
CCC,2014J,311862,11
CCC,2014J,312061,11
CCC,2014J,314956,20
CCC,2014J,316091,17
CCC,2014J,317801,56
CCC,2014J,319492,10
CCC,2014J,322499,12
CCC,2014J,322641,35
CCC,2014J,322844,19
CCC,2014J,322907,17
CCC,2014J,324338,13
CCC,2014J,325497,7
CCC,2014J,325518,7
CCC,2014J,327057,28
CCC,2014J,328123,20
CCC,2014J,328674,2
CCC,2014J,329455,7
CCC,2014J,330453,21
CCC,2014J,330952,10
CCC,2014J,330966,14
CCC,2014J,331622,3
CCC,2014J,332436,49
CCC,2014J,334154,19
CCC,2014J,334225,20
CCC,2014J,335401,7
CCC,2014J,335405,46
CCC,2014J,335914,12
CCC,2014J,336014,41
CCC,2014J,336131,97
CCC,2014J,336695,25
CCC,2014J,336772,48
CCC,2014J,338731,59
CCC,2014J,338983,24
CCC,2014J,339235,36
CCC,2014J,339824,19
CCC,2014J,340010,11
CCC,2014J,341361,18
CCC,2014J,342799,26
CCC,2014J,344740,6
CCC,2014J,347809,37
CCC,2014J,348351,11
CCC,2014J,348783,41
CCC,2014J,348855,60
CCC,2014J,349093,46
CCC,2014J,350267,32
CCC,2014J,350929,4
CCC,2014J,351903,25
CCC,2014J,352637,46
CCC,2014J,353660,8
CCC,2014J,353804,15
CCC,2014J,354688,19
CCC,2014J,355935,29
CCC,2014J,356297,63
CCC,2014J,356523,34
CCC,2014J,357820,3
CCC,2014J,358075,6
CCC,2014J,358578,14
CCC,2014J,359657,18
CCC,2014J,359958,52
CCC,2014J,360483,11
CCC,2014J,362140,47
CCC,2014J,362548,50
CCC,2014J,364103,18
CCC,2014J,365661,26
CCC,2014J,365701,63
CCC,2014J,366164,20
CCC,2014J,366367,19
CCC,2014J,366873,22
CCC,2014J,367352,19
CCC,2014J,367510,19
CCC,2014J,367815,16
CCC,2014J,368436,84
CCC,2014J,369208,10
CCC,2014J,369242,11
CCC,2014J,369610,30
CCC,2014J,370512,63
CCC,2014J,370839,22
CCC,2014J,371429,7
CCC,2014J,371439,14
CCC,2014J,372234,62
CCC,2014J,372577,37
CCC,2014J,378576,44
CCC,2014J,379042,51
CCC,2014J,379185,17
CCC,2014J,379255,16
CCC,2014J,379265,31
CCC,2014J,379406,29
CCC,2014J,382378,6
CCC,2014J,384106,22
CCC,2014J,385033,27
CCC,2014J,385980,27
CCC,2014J,387944,51
CCC,2014J,387963,35
CCC,2014J,389250,25
CCC,2014J,389267,10
CCC,2014J,391059,26
CCC,2014J,391466,15
CCC,2014J,392890,42
CCC,2014J,393094,1
CCC,2014J,393142,25
CCC,2014J,393526,38
CCC,2014J,394791,31
CCC,2014J,395757,43
CCC,2014J,396631,27
CCC,2014J,398496,79
CCC,2014J,400266,21
CCC,2014J,400958,21
CCC,2014J,401011,9
CCC,2014J,401258,15
CCC,2014J,402210,25
CCC,2014J,402378,61
CCC,2014J,402883,21
CCC,2014J,404863,32
CCC,2014J,405125,27
CCC,2014J,406326,7
CCC,2014J,406698,18
CCC,2014J,407404,21
CCC,2014J,408608,28
CCC,2014J,409733,42
CCC,2014J,409852,39
CCC,2014J,409953,33
CCC,2014J,410176,16
CCC,2014J,411549,40
CCC,2014J,412304,31
CCC,2014J,412600,20
CCC,2014J,412663,41
CCC,2014J,413087,22
CCC,2014J,413200,17
CCC,2014J,414772,15
CCC,2014J,415023,3
CCC,2014J,415631,15
CCC,2014J,416284,10
CCC,2014J,416860,37
CCC,2014J,417522,24
CCC,2014J,417724,19
CCC,2014J,418397,63
CCC,2014J,418971,19
CCC,2014J,419024,27
CCC,2014J,420042,43
CCC,2014J,421111,14
CCC,2014J,422343,19
CCC,2014J,422542,16
CCC,2014J,422670,41
CCC,2014J,422697,36
CCC,2014J,423607,22
CCC,2014J,423622,11
CCC,2014J,423664,12
CCC,2014J,425053,10
CCC,2014J,425287,14
CCC,2014J,425919,6
CCC,2014J,426316,5
CCC,2014J,427390,17
CCC,2014J,427413,38
CCC,2014J,429015,14
CCC,2014J,430020,9
CCC,2014J,430487,29
CCC,2014J,430806,32
CCC,2014J,432478,17
CCC,2014J,432724,45
CCC,2014J,433508,6
CCC,2014J,433794,65
CCC,2014J,434841,7
CCC,2014J,436900,5
CCC,2014J,437482,41
CCC,2014J,437968,39
CCC,2014J,439855,21
CCC,2014J,440103,17
CCC,2014J,440171,21
CCC,2014J,440637,7
CCC,2014J,441024,5
CCC,2014J,442669,32
CCC,2014J,442924,19
CCC,2014J,443837,1
CCC,2014J,443964,42
CCC,2014J,445114,28
CCC,2014J,445921,14
CCC,2014J,446439,31
CCC,2014J,446479,5
CCC,2014J,446778,22
CCC,2014J,447644,32
CCC,2014J,447695,18
CCC,2014J,448370,7
CCC,2014J,464732,22
CCC,2014J,464780,12
CCC,2014J,464981,40
CCC,2014J,465331,18
CCC,2014J,465577,32
CCC,2014J,465619,15
CCC,2014J,465732,15
CCC,2014J,465764,6
CCC,2014J,465789,62
CCC,2014J,465900,28
CCC,2014J,466360,32
CCC,2014J,466372,22
CCC,2014J,467144,6
CCC,2014J,467381,16
CCC,2014J,467753,4
CCC,2014J,468623,4
CCC,2014J,468902,19
CCC,2014J,469281,10
CCC,2014J,469614,12
CCC,2014J,469887,33
CCC,2014J,470159,17
CCC,2014J,470253,7
CCC,2014J,470385,58
CCC,2014J,470617,9
CCC,2014J,470914,17
CCC,2014J,471027,27
CCC,2014J,471580,58
CCC,2014J,471810,18
CCC,2014J,472290,37
CCC,2014J,472309,4
CCC,2014J,472616,3
CCC,2014J,472651,40
CCC,2014J,472736,52
CCC,2014J,472762,54
CCC,2014J,473082,13
CCC,2014J,473491,33
CCC,2014J,474495,18
CCC,2014J,474628,47
CCC,2014J,475065,61
CCC,2014J,475149,4
CCC,2014J,475163,31
CCC,2014J,475734,79
CCC,2014J,477099,59
CCC,2014J,477185,55
CCC,2014J,478346,23
CCC,2014J,478496,1
CCC,2014J,478513,44
CCC,2014J,478562,13
CCC,2014J,479522,39
CCC,2014J,479649,12
CCC,2014J,479987,20
CCC,2014J,480115,57
CCC,2014J,481169,30
CCC,2014J,481314,53
CCC,2014J,481350,30
CCC,2014J,481618,10
CCC,2014J,482145,22
CCC,2014J,482751,7
CCC,2014J,482868,12
CCC,2014J,482938,18
CCC,2014J,483108,20
CCC,2014J,483543,44
CCC,2014J,483666,27
CCC,2014J,483793,18
CCC,2014J,483858,27
CCC,2014J,484223,29
CCC,2014J,484435,10
CCC,2014J,484787,6
CCC,2014J,485920,16
CCC,2014J,486300,3
CCC,2014J,486877,19
CCC,2014J,487314,29
CCC,2014J,487570,15
CCC,2014J,488755,11
CCC,2014J,490313,19
CCC,2014J,490394,19
CCC,2014J,490443,1
CCC,2014J,491033,8
CCC,2014J,491926,29
CCC,2014J,492020,10
CCC,2014J,492357,52
CCC,2014J,492537,11
CCC,2014J,492613,11
CCC,2014J,493416,26
CCC,2014J,494211,40
CCC,2014J,494498,29
CCC,2014J,494829,46
CCC,2014J,494911,7
CCC,2014J,495438,41
CCC,2014J,496355,4
CCC,2014J,496530,13
CCC,2014J,496845,27
CCC,2014J,497536,13
CCC,2014J,497955,9
CCC,2014J,498225,1
CCC,2014J,498236,37
CCC,2014J,498459,50
CCC,2014J,498602,9
CCC,2014J,498828,39
CCC,2014J,499420,41
CCC,2014J,499683,11
CCC,2014J,499703,37
CCC,2014J,499813,45
CCC,2014J,499848,20
CCC,2014J,500031,1
CCC,2014J,500189,25
CCC,2014J,500339,2
CCC,2014J,500440,1
CCC,2014J,501146,44
CCC,2014J,501617,16
CCC,2014J,501867,47
CCC,2014J,501897,7
CCC,2014J,502004,26
CCC,2014J,502353,18
CCC,2014J,502356,19
CCC,2014J,502766,27
CCC,2014J,503400,2
CCC,2014J,503457,53
CCC,2014J,503610,9
CCC,2014J,503710,15
CCC,2014J,503779,84
CCC,2014J,504363,43
CCC,2014J,505108,54
CCC,2014J,505403,15
CCC,2014J,505700,22
CCC,2014J,505722,25
CCC,2014J,505815,3
CCC,2014J,505930,16
CCC,2014J,505967,5
CCC,2014J,506144,13
CCC,2014J,506543,27
CCC,2014J,506705,30
CCC,2014J,507031,10
CCC,2014J,507344,48
CCC,2014J,508244,15
CCC,2014J,508295,22
CCC,2014J,508637,64
CCC,2014J,508775,45
CCC,2014J,509148,11
CCC,2014J,509150,32
CCC,2014J,509177,2
CCC,2014J,509710,15
CCC,2014J,510054,50
CCC,2014J,510070,23
CCC,2014J,510266,45
CCC,2014J,510401,7
CCC,2014J,510460,12
CCC,2014J,510846,6
CCC,2014J,511258,37
CCC,2014J,511350,15
CCC,2014J,511612,26
CCC,2014J,512257,33
CCC,2014J,512259,58
CCC,2014J,512330,9
CCC,2014J,512546,14
CCC,2014J,512852,24
CCC,2014J,513969,10
CCC,2014J,514504,33
CCC,2014J,515125,3
CCC,2014J,515426,45
CCC,2014J,515491,43
CCC,2014J,515734,32
CCC,2014J,515857,24
CCC,2014J,517223,6
CCC,2014J,517416,48
CCC,2014J,518134,17
CCC,2014J,518359,37
CCC,2014J,518503,6
CCC,2014J,519057,11
CCC,2014J,519116,31
CCC,2014J,519506,6
CCC,2014J,519684,21
CCC,2014J,519879,7
CCC,2014J,520077,57
CCC,2014J,520332,74
CCC,2014J,520750,5
CCC,2014J,520854,1
CCC,2014J,521115,24
CCC,2014J,521292,21
CCC,2014J,522004,10
CCC,2014J,522257,68
CCC,2014J,522525,58
CCC,2014J,522534,18
CCC,2014J,522708,12
CCC,2014J,522754,10
CCC,2014J,522924,24
CCC,2014J,523239,14
CCC,2014J,523334,24
CCC,2014J,523762,45
CCC,2014J,523817,5
CCC,2014J,523872,43
CCC,2014J,523944,74
CCC,2014J,524019,29
CCC,2014J,524170,12
CCC,2014J,524276,3
CCC,2014J,524431,2
CCC,2014J,524851,6
CCC,2014J,525060,12
CCC,2014J,526124,12
CCC,2014J,526132,9
CCC,2014J,526235,10
CCC,2014J,526441,18
CCC,2014J,526601,18
CCC,2014J,526741,22
CCC,2014J,527958,17
CCC,2014J,528290,30
CCC,2014J,528506,13
CCC,2014J,528700,15
CCC,2014J,529179,1
CCC,2014J,529309,11
CCC,2014J,529512,1
CCC,2014J,529550,48
CCC,2014J,529723,7
CCC,2014J,529975,5
CCC,2014J,530663,37
CCC,2014J,531896,25
CCC,2014J,532440,43
CCC,2014J,532565,37
CCC,2014J,532649,6
CCC,2014J,532846,23
CCC,2014J,533006,9
CCC,2014J,533512,8
CCC,2014J,533689,21
CCC,2014J,534074,6
CCC,2014J,534093,59
CCC,2014J,534203,17
CCC,2014J,534733,28
CCC,2014J,535161,19
CCC,2014J,535259,45
CCC,2014J,535648,19
CCC,2014J,536276,51
CCC,2014J,536736,3
CCC,2014J,536825,4
CCC,2014J,537654,16
CCC,2014J,537811,105
CCC,2014J,539408,10
CCC,2014J,539451,13
CCC,2014J,539727,9
CCC,2014J,540509,19
CCC,2014J,540694,32
CCC,2014J,541040,46
CCC,2014J,541482,43
CCC,2014J,541531,23
CCC,2014J,541538,47
CCC,2014J,541708,44
CCC,2014J,542054,13
CCC,2014J,542134,5
CCC,2014J,542167,35
CCC,2014J,542180,12
CCC,2014J,542557,55
CCC,2014J,543417,8
CCC,2014J,543653,17
CCC,2014J,543788,50
CCC,2014J,543953,20
CCC,2014J,544052,27
CCC,2014J,544071,2
CCC,2014J,544267,54
CCC,2014J,544319,5
CCC,2014J,544720,8
CCC,2014J,545118,12
CCC,2014J,545255,16
CCC,2014J,545704,47
CCC,2014J,545758,14
CCC,2014J,546139,20
CCC,2014J,546400,1
CCC,2014J,546634,17
CCC,2014J,546654,36
CCC,2014J,546934,17
CCC,2014J,547153,24
CCC,2014J,547506,16
CCC,2014J,547612,25
CCC,2014J,548922,9
CCC,2014J,548926,5
CCC,2014J,549113,10
CCC,2014J,549439,32
CCC,2014J,549677,21
CCC,2014J,549687,29
CCC,2014J,549706,23
CCC,2014J,549769,39
CCC,2014J,549783,51
CCC,2014J,549888,29
CCC,2014J,549922,6
CCC,2014J,550393,8
CCC,2014J,550545,39
CCC,2014J,550702,32
CCC,2014J,550814,21
CCC,2014J,551158,47
CCC,2014J,551214,20
CCC,2014J,551220,16
CCC,2014J,551332,18
CCC,2014J,551397,48
CCC,2014J,551589,5
CCC,2014J,551772,17
CCC,2014J,551791,7
CCC,2014J,552220,11
CCC,2014J,552255,7
CCC,2014J,552475,3
CCC,2014J,552498,14
CCC,2014J,552666,19
CCC,2014J,552965,85
CCC,2014J,553599,31
CCC,2014J,553719,28
CCC,2014J,553741,4
CCC,2014J,554065,27
CCC,2014J,554266,17
CCC,2014J,554444,2
CCC,2014J,554459,21
CCC,2014J,554691,49
CCC,2014J,554761,20
CCC,2014J,555498,22
CCC,2014J,555760,25
CCC,2014J,555884,24
CCC,2014J,555989,24
CCC,2014J,556140,18
CCC,2014J,556251,27
CCC,2014J,556440,45
CCC,2014J,556450,1
CCC,2014J,556476,17
CCC,2014J,556521,4
CCC,2014J,556645,48
CCC,2014J,556788,1
CCC,2014J,556824,48
CCC,2014J,557608,10
CCC,2014J,557650,40
CCC,2014J,557700,34
CCC,2014J,557959,14
CCC,2014J,558440,42
CCC,2014J,558463,19
CCC,2014J,558839,64
CCC,2014J,559225,20
CCC,2014J,559518,9
CCC,2014J,559863,38
CCC,2014J,559912,4
CCC,2014J,560064,52
CCC,2014J,560065,20
CCC,2014J,560399,5
CCC,2014J,560554,10
CCC,2014J,560723,6
CCC,2014J,560784,33
CCC,2014J,560879,37
CCC,2014J,561009,36
CCC,2014J,561113,8
CCC,2014J,561195,49
CCC,2014J,561208,19
CCC,2014J,561476,14
CCC,2014J,561560,31
CCC,2014J,561826,24
CCC,2014J,561848,8
CCC,2014J,561913,41
CCC,2014J,562437,37
CCC,2014J,562884,35
CCC,2014J,563016,35
CCC,2014J,563051,13
CCC,2014J,563230,41
CCC,2014J,563321,8
CCC,2014J,563430,1
CCC,2014J,563920,17
CCC,2014J,563951,8
CCC,2014J,564213,12
CCC,2014J,564356,7
CCC,2014J,564649,9
CCC,2014J,564714,18
CCC,2014J,564931,12
CCC,2014J,565066,21
CCC,2014J,565109,3
CCC,2014J,565605,45
CCC,2014J,565743,21
CCC,2014J,565840,19
CCC,2014J,565883,24
CCC,2014J,566135,25
CCC,2014J,566447,79
CCC,2014J,566464,20
CCC,2014J,566664,8
CCC,2014J,566694,15
CCC,2014J,566938,46
CCC,2014J,566979,51
CCC,2014J,567152,6
CCC,2014J,567304,18
CCC,2014J,567451,38
CCC,2014J,567597,12
CCC,2014J,567719,11
CCC,2014J,567888,37
CCC,2014J,568307,12
CCC,2014J,568596,46
CCC,2014J,568691,43
CCC,2014J,568948,29
CCC,2014J,569049,10
CCC,2014J,569277,27
CCC,2014J,569625,6
CCC,2014J,569944,84
CCC,2014J,570453,13
CCC,2014J,570491,29
CCC,2014J,570671,20
CCC,2014J,570732,32
CCC,2014J,570757,21
CCC,2014J,570895,1
CCC,2014J,570954,39
CCC,2014J,570985,76
CCC,2014J,570997,23
CCC,2014J,571131,36
CCC,2014J,571610,12
CCC,2014J,571765,13
CCC,2014J,571808,82
CCC,2014J,571833,55
CCC,2014J,571921,62
CCC,2014J,571962,32
CCC,2014J,572011,17
CCC,2014J,572098,30
CCC,2014J,572154,39
CCC,2014J,572231,30
CCC,2014J,572250,4
CCC,2014J,572339,23
CCC,2014J,572396,39
CCC,2014J,572431,40
CCC,2014J,572537,71
CCC,2014J,572584,30
CCC,2014J,572588,11
CCC,2014J,572589,20
CCC,2014J,572599,22
CCC,2014J,572735,53
CCC,2014J,572746,18
CCC,2014J,572783,19
CCC,2014J,572816,11
CCC,2014J,572874,45
CCC,2014J,572919,11
CCC,2014J,573093,22
CCC,2014J,573473,10
CCC,2014J,573481,3
CCC,2014J,573689,11
CCC,2014J,573858,51
CCC,2014J,573920,15
CCC,2014J,573924,24
CCC,2014J,574056,6
CCC,2014J,574259,15
CCC,2014J,574310,18
CCC,2014J,574325,11
CCC,2014J,574507,9
CCC,2014J,574508,11
CCC,2014J,574523,2
CCC,2014J,574586,43
CCC,2014J,574590,52
CCC,2014J,574637,22
CCC,2014J,574705,47
CCC,2014J,574720,13
CCC,2014J,574891,10
CCC,2014J,574928,76
CCC,2014J,575039,32
CCC,2014J,575047,15
CCC,2014J,575162,6
CCC,2014J,575265,9
CCC,2014J,575398,23
CCC,2014J,575553,18
CCC,2014J,575763,20
CCC,2014J,575766,37
CCC,2014J,575798,48
CCC,2014J,576233,32
CCC,2014J,576251,33
CCC,2014J,576433,19
CCC,2014J,576439,38
CCC,2014J,576453,49
CCC,2014J,576541,44
CCC,2014J,576568,33
CCC,2014J,576791,43
CCC,2014J,577148,8
CCC,2014J,577149,13
CCC,2014J,577235,40
CCC,2014J,577279,59
CCC,2014J,577427,8
CCC,2014J,577458,14
CCC,2014J,577460,37
CCC,2014J,577551,16
CCC,2014J,577566,40
CCC,2014J,578000,17
CCC,2014J,578026,43
CCC,2014J,578634,6
CCC,2014J,578815,14
CCC,2014J,578820,24
CCC,2014J,578823,21
CCC,2014J,579052,40
CCC,2014J,579176,46
CCC,2014J,579278,12
CCC,2014J,579283,21
CCC,2014J,579325,13
CCC,2014J,579362,17
CCC,2014J,579583,44
CCC,2014J,579614,28
CCC,2014J,580342,34
CCC,2014J,580384,36
CCC,2014J,580657,22
CCC,2014J,580709,5
CCC,2014J,580714,26
CCC,2014J,580722,19
CCC,2014J,580798,32
CCC,2014J,580845,39
CCC,2014J,580916,31
CCC,2014J,581123,29
CCC,2014J,581179,45
CCC,2014J,581247,62
CCC,2014J,581288,31
CCC,2014J,581316,30
CCC,2014J,581410,25
CCC,2014J,581552,50
CCC,2014J,581656,19
CCC,2014J,581676,60
CCC,2014J,581708,26
CCC,2014J,581770,17
CCC,2014J,581914,2
CCC,2014J,582320,40
CCC,2014J,582395,16
CCC,2014J,582514,4
CCC,2014J,582530,18
CCC,2014J,582550,51
CCC,2014J,582651,13
CCC,2014J,582723,19
CCC,2014J,583288,19
CCC,2014J,583293,31
CCC,2014J,583704,24
CCC,2014J,583993,44
CCC,2014J,584077,9
CCC,2014J,584281,21
CCC,2014J,584386,57
CCC,2014J,584414,2
CCC,2014J,584443,27
CCC,2014J,584553,13
CCC,2014J,584711,19
CCC,2014J,584771,27
CCC,2014J,584926,13
CCC,2014J,585098,33
CCC,2014J,585134,18
CCC,2014J,585154,22
CCC,2014J,585222,9
CCC,2014J,585359,21
CCC,2014J,585422,38
CCC,2014J,585526,1
CCC,2014J,585643,13
CCC,2014J,585662,16
CCC,2014J,585769,68
CCC,2014J,585812,46
CCC,2014J,586046,19
CCC,2014J,586047,21
CCC,2014J,586088,73
CCC,2014J,586227,30
CCC,2014J,586233,5
CCC,2014J,586261,39
CCC,2014J,586476,20
CCC,2014J,586497,31
CCC,2014J,586526,30
CCC,2014J,586550,8
CCC,2014J,586594,83
CCC,2014J,586668,33
CCC,2014J,586750,36
CCC,2014J,586762,62
CCC,2014J,586781,35
CCC,2014J,586808,42
CCC,2014J,586838,19
CCC,2014J,586921,23
CCC,2014J,587008,35
CCC,2014J,587082,12
CCC,2014J,587122,9
CCC,2014J,587195,6
CCC,2014J,587244,36
CCC,2014J,587377,17
CCC,2014J,587391,65
CCC,2014J,587547,6
CCC,2014J,587550,23
CCC,2014J,587641,12
CCC,2014J,587881,10
CCC,2014J,588033,23
CCC,2014J,588100,19
CCC,2014J,588170,25
CCC,2014J,588178,46
CCC,2014J,588261,2
CCC,2014J,588482,31
CCC,2014J,588493,27
CCC,2014J,588556,9
CCC,2014J,588566,22
CCC,2014J,588765,57
CCC,2014J,588824,24
CCC,2014J,588842,34
CCC,2014J,589223,3
CCC,2014J,589327,10
CCC,2014J,589438,25
CCC,2014J,589441,18
CCC,2014J,589463,36
CCC,2014J,589523,10
CCC,2014J,589565,64
CCC,2014J,589634,50
CCC,2014J,589723,10
CCC,2014J,589778,10
CCC,2014J,589782,18
CCC,2014J,589956,26
CCC,2014J,590397,56
CCC,2014J,590519,11
CCC,2014J,590676,25
CCC,2014J,590886,16
CCC,2014J,590974,19
CCC,2014J,591083,35
CCC,2014J,591230,38
CCC,2014J,591655,3
CCC,2014J,591733,9
CCC,2014J,591869,63
CCC,2014J,591891,29
CCC,2014J,592051,17
CCC,2014J,592093,20
CCC,2014J,592124,1
CCC,2014J,592259,10
CCC,2014J,592310,43
CCC,2014J,592338,42
CCC,2014J,592372,29
CCC,2014J,592494,38
CCC,2014J,592625,48
CCC,2014J,592657,14
CCC,2014J,592731,85
CCC,2014J,592787,8
CCC,2014J,592805,1
CCC,2014J,592950,22
CCC,2014J,592951,3
CCC,2014J,592997,50
CCC,2014J,593022,41
CCC,2014J,593607,16
CCC,2014J,593657,62
CCC,2014J,594214,30
CCC,2014J,594319,18
CCC,2014J,594326,32
CCC,2014J,594399,9
CCC,2014J,594419,28
CCC,2014J,594627,2
CCC,2014J,594909,17
CCC,2014J,595106,32
CCC,2014J,595495,47
CCC,2014J,595514,39
CCC,2014J,595553,41
CCC,2014J,595655,9
CCC,2014J,595746,4
CCC,2014J,595938,24
CCC,2014J,595988,7
CCC,2014J,596052,4
CCC,2014J,596332,44
CCC,2014J,596441,5
CCC,2014J,596620,51
CCC,2014J,596711,31
CCC,2014J,596789,3
CCC,2014J,596812,8
CCC,2014J,596845,31
CCC,2014J,596846,25
CCC,2014J,596855,3
CCC,2014J,596860,5
CCC,2014J,596931,1
CCC,2014J,596981,30
CCC,2014J,597052,58
CCC,2014J,597166,13
CCC,2014J,597319,18
CCC,2014J,597365,106
CCC,2014J,597433,22
CCC,2014J,597436,36
CCC,2014J,597560,2
CCC,2014J,597755,15
CCC,2014J,597948,16
CCC,2014J,598028,28
CCC,2014J,598102,69
CCC,2014J,598299,61
CCC,2014J,598478,23
CCC,2014J,598501,21
CCC,2014J,598665,19
CCC,2014J,598713,34
CCC,2014J,598751,16
CCC,2014J,598887,2
CCC,2014J,598963,39
CCC,2014J,598983,21
CCC,2014J,599084,20
CCC,2014J,599109,80
CCC,2014J,599169,49
CCC,2014J,599176,32
CCC,2014J,599297,11
CCC,2014J,599341,23
CCC,2014J,599398,29
CCC,2014J,599429,5
CCC,2014J,599452,11
CCC,2014J,599461,4
CCC,2014J,599491,75
CCC,2014J,599663,25
CCC,2014J,599740,26
CCC,2014J,599976,10
CCC,2014J,600042,2
CCC,2014J,600067,43
CCC,2014J,600175,37
CCC,2014J,600350,13
CCC,2014J,600509,4
CCC,2014J,600535,48
CCC,2014J,600547,5
CCC,2014J,600796,51
CCC,2014J,600814,34
CCC,2014J,600869,6
CCC,2014J,600898,1
CCC,2014J,601043,30
CCC,2014J,601054,4
CCC,2014J,601082,36
CCC,2014J,601234,56
CCC,2014J,601388,14
CCC,2014J,601431,4
CCC,2014J,601517,21
CCC,2014J,601566,16
CCC,2014J,601567,13
CCC,2014J,601653,5
CCC,2014J,601735,68
CCC,2014J,601753,22
CCC,2014J,601857,23
CCC,2014J,601956,39
CCC,2014J,602030,12
CCC,2014J,602123,28
CCC,2014J,602151,27
CCC,2014J,602288,39
CCC,2014J,602533,22
CCC,2014J,602585,5
CCC,2014J,602683,55
CCC,2014J,602827,18
CCC,2014J,602856,40
CCC,2014J,602973,32
CCC,2014J,603049,14
CCC,2014J,603129,22
CCC,2014J,603179,14
CCC,2014J,603302,56
CCC,2014J,603325,31
CCC,2014J,603503,22
CCC,2014J,603529,14
CCC,2014J,603560,40
CCC,2014J,603620,40
CCC,2014J,603979,23
CCC,2014J,604057,49
CCC,2014J,604164,50
CCC,2014J,604379,8
CCC,2014J,604694,28
CCC,2014J,604825,9
CCC,2014J,604906,22
CCC,2014J,604991,20
CCC,2014J,605111,21
CCC,2014J,605264,5
CCC,2014J,605367,42
CCC,2014J,605459,27
CCC,2014J,605468,16
CCC,2014J,605540,95
CCC,2014J,605545,7
CCC,2014J,605666,5
CCC,2014J,605840,73
CCC,2014J,605868,63
CCC,2014J,606036,6
CCC,2014J,606064,28
CCC,2014J,606170,17
CCC,2014J,606182,4
CCC,2014J,606344,14
CCC,2014J,606345,17
CCC,2014J,607047,17
CCC,2014J,607085,15
CCC,2014J,607094,30
CCC,2014J,607143,35
CCC,2014J,607427,6
CCC,2014J,607429,15
CCC,2014J,607453,22
CCC,2014J,607555,20
CCC,2014J,607600,8
CCC,2014J,607668,47
CCC,2014J,607812,73
CCC,2014J,607900,104
CCC,2014J,607947,14
CCC,2014J,608422,26
CCC,2014J,608423,15
CCC,2014J,608571,10
CCC,2014J,608577,3
CCC,2014J,608669,2
CCC,2014J,608681,18
CCC,2014J,608746,21
CCC,2014J,608821,2
CCC,2014J,608891,27
CCC,2014J,608978,95
CCC,2014J,608983,3
CCC,2014J,609031,26
CCC,2014J,609044,3
CCC,2014J,609235,34
CCC,2014J,609456,35
CCC,2014J,609527,9
CCC,2014J,609537,34
CCC,2014J,609605,21
CCC,2014J,609823,14
CCC,2014J,609852,77
CCC,2014J,609891,29
CCC,2014J,609969,51
CCC,2014J,610019,41
CCC,2014J,610033,32
CCC,2014J,610234,52
CCC,2014J,610279,28
CCC,2014J,610285,27
CCC,2014J,610324,11
CCC,2014J,610537,12
CCC,2014J,610549,3
CCC,2014J,610622,15
CCC,2014J,610643,21
CCC,2014J,610650,24
CCC,2014J,610681,10
CCC,2014J,610684,17
CCC,2014J,610881,39
CCC,2014J,610904,60
CCC,2014J,611033,31
CCC,2014J,611173,14
CCC,2014J,611255,64
CCC,2014J,611407,14
CCC,2014J,611417,68
CCC,2014J,611542,36
CCC,2014J,611593,18
CCC,2014J,611813,23
CCC,2014J,611852,1
CCC,2014J,612127,14
CCC,2014J,612177,13
CCC,2014J,612179,24
CCC,2014J,612183,35
CCC,2014J,612187,21
CCC,2014J,612283,13
CCC,2014J,612327,69
CCC,2014J,612439,12
CCC,2014J,612449,28
CCC,2014J,612568,14
CCC,2014J,612798,34
CCC,2014J,612860,17
CCC,2014J,613122,22
CCC,2014J,613237,72
CCC,2014J,613370,31
CCC,2014J,613644,5
CCC,2014J,613667,42
CCC,2014J,613806,77
CCC,2014J,613954,60
CCC,2014J,614265,28
CCC,2014J,614300,36
CCC,2014J,614458,73
CCC,2014J,614761,28
CCC,2014J,614804,14
CCC,2014J,615075,53
CCC,2014J,615241,18
CCC,2014J,615242,20
CCC,2014J,616386,61
CCC,2014J,616407,1
CCC,2014J,616439,13
CCC,2014J,616646,29
CCC,2014J,616658,61
CCC,2014J,616789,40
CCC,2014J,616870,73
CCC,2014J,617130,12
CCC,2014J,617327,4
CCC,2014J,617341,5
CCC,2014J,617418,8
CCC,2014J,617740,31
CCC,2014J,618377,5
CCC,2014J,618513,17
CCC,2014J,618590,6
CCC,2014J,618649,29
CCC,2014J,618683,63
CCC,2014J,618777,41
CCC,2014J,618849,57
CCC,2014J,618865,13
CCC,2014J,618875,33
CCC,2014J,618982,11
CCC,2014J,619359,11
CCC,2014J,619380,26
CCC,2014J,619472,7
CCC,2014J,619503,21
CCC,2014J,619927,89
CCC,2014J,619928,66
CCC,2014J,620159,16
CCC,2014J,620231,25
CCC,2014J,620243,10
CCC,2014J,620484,50
CCC,2014J,620608,3
CCC,2014J,620652,29
CCC,2014J,620716,54
CCC,2014J,620782,6
CCC,2014J,620819,17
CCC,2014J,620897,7
CCC,2014J,621300,33
CCC,2014J,621380,9
CCC,2014J,621414,27
CCC,2014J,621442,5
CCC,2014J,621605,45
CCC,2014J,621696,60
CCC,2014J,621884,82
CCC,2014J,622015,3
CCC,2014J,622027,12
CCC,2014J,622086,9
CCC,2014J,622096,25
CCC,2014J,622192,33
CCC,2014J,622374,92
CCC,2014J,622384,11
CCC,2014J,622413,23
CCC,2014J,622425,21
