,code_module,code_presentation,id_student,total_days_studied
8330,CCC,2014B,600335,95
8331,CCC,2014B,600436,13
8332,CCC,2014B,600509,14
8333,CCC,2014B,600547,67
8334,CCC,2014B,600632,160
8335,CCC,2014B,600814,13
8336,CCC,2014B,600938,24
8337,CCC,2014B,600945,91
8338,CCC,2014B,600975,17
8339,CCC,2014B,600987,64
8340,CCC,2014B,601021,15
8341,CCC,2014B,601175,12
8342,CCC,2014B,601224,67
8343,CCC,2014B,601550,66
8344,CCC,2014B,601731,1
8345,CCC,2014B,601757,20
8346,CCC,2014B,601872,88
8347,CCC,2014B,601949,55
8348,CCC,2014B,602030,47
8349,CCC,2014B,602042,71
8350,CCC,2014B,602107,22
8351,CCC,2014B,602133,121
8352,CCC,2014B,602150,2
8353,CCC,2014B,602269,25
8354,CCC,2014B,602398,14
8355,CCC,2014B,602585,16
8356,CCC,2014B,602703,28
8357,CCC,2014B,602718,59
8358,CCC,2014B,602891,9
8359,CCC,2014B,602902,47
8360,CCC,2014B,602913,34
8361,CCC,2014B,603222,11
8362,CCC,2014B,603477,92
8363,CCC,2014B,603498,4
8364,CCC,2014B,603639,72
8365,CCC,2014B,603791,2
8366,CCC,2014B,603832,54
8367,CCC,2014B,603859,96
8368,CCC,2014B,604164,82
8369,CCC,2014B,604517,73
8370,CCC,2014B,604571,33
8371,CCC,2014B,604643,4
8372,CCC,2014B,604655,9
8373,CCC,2014B,604723,16
8374,CCC,2014B,604906,6
8375,CCC,2014B,604997,55
8376,CCC,2014B,605144,53
8377,CCC,2014B,605180,16
8378,CCC,2014B,605266,99
8379,CCC,2014B,605571,188
8380,CCC,2014B,605688,60
8381,CCC,2014B,605703,104
8382,CCC,2014B,606127,14
8383,CCC,2014B,606206,55
8384,CCC,2014B,606282,50
8385,CCC,2014B,606350,6
8386,CCC,2014B,606444,82
8387,CCC,2014B,606665,58
8388,CCC,2014B,606724,86
8389,CCC,2014B,606828,8
8390,CCC,2014B,606930,7
8391,CCC,2014B,607052,54
8392,CCC,2014B,607061,58
8393,CCC,2014B,607411,13
8394,CCC,2014B,607636,58
8395,CCC,2014B,607835,84
8396,CCC,2014B,607927,40
8397,CCC,2014B,607966,5
8398,CCC,2014B,608130,61
8399,CCC,2014B,608152,46
8400,CCC,2014B,608243,27
8401,CCC,2014B,608464,74
8402,CCC,2014B,608472,30
8403,CCC,2014B,608504,36
8404,CCC,2014B,608577,45
8405,CCC,2014B,608643,9
8406,CCC,2014B,608735,45
8407,CCC,2014B,608750,6
8408,CCC,2014B,608753,54
8409,CCC,2014B,608904,102
8410,CCC,2014B,608923,2
8411,CCC,2014B,609025,35
8412,CCC,2014B,609045,47
8413,CCC,2014B,609192,25
8414,CCC,2014B,609229,232
8415,CCC,2014B,609241,1
8416,CCC,2014B,609383,13
8417,CCC,2014B,609450,2
8418,CCC,2014B,609489,13
8419,CCC,2014B,609515,81
8420,CCC,2014B,609602,77
8421,CCC,2014B,609645,95
8422,CCC,2014B,610099,92
8423,CCC,2014B,610158,3
8424,CCC,2014B,610287,43
8425,CCC,2014B,610391,88
8426,CCC,2014B,610575,84
8427,CCC,2014B,610577,5
8428,CCC,2014B,610718,1
8429,CCC,2014B,611062,11
8430,CCC,2014B,611176,54
8431,CCC,2014B,611260,59
8432,CCC,2014B,611402,74
8433,CCC,2014B,611865,4
8434,CCC,2014B,612023,31
8435,CCC,2014B,612119,54
8436,CCC,2014B,612287,3
8437,CCC,2014B,612381,30
8438,CCC,2014B,612397,7
8439,CCC,2014B,612644,42
8440,CCC,2014B,612673,5
8441,CCC,2014B,612814,128
8442,CCC,2014B,612882,13
8443,CCC,2014B,613116,2
8444,CCC,2014B,613133,117
8445,CCC,2014B,613280,2
8446,CCC,2014B,613310,33
8447,CCC,2014B,613387,4
8448,CCC,2014B,613417,5
8449,CCC,2014B,613441,5
8450,CCC,2014B,613461,79
8451,CCC,2014B,613501,78
8452,CCC,2014B,614059,63
8453,CCC,2014B,614263,7
8454,CCC,2014B,614345,3
8455,CCC,2014B,614477,88
8456,CCC,2014B,614733,13
8457,CCC,2014B,614804,37
8458,CCC,2014B,614844,121
8459,CCC,2014B,614952,10
8460,CCC,2014B,615031,66
8461,CCC,2014B,615229,98
8462,CCC,2014B,615246,16
8463,CCC,2014B,615249,47
8464,CCC,2014B,615321,5
8465,CCC,2014B,615407,10
8466,CCC,2014B,615437,133
8467,CCC,2014B,616334,25
8468,CCC,2014B,616407,36
8469,CCC,2014B,616831,51
8470,CCC,2014B,617186,2
8471,CCC,2014B,617331,8
8472,CCC,2014B,617348,113
8473,CCC,2014B,617355,175
8474,CCC,2014B,617365,53
8475,CCC,2014B,617416,84
8476,CCC,2014B,617781,66
8477,CCC,2014B,617898,5
8478,CCC,2014B,617925,6
8479,CCC,2014B,617942,43
8480,CCC,2014B,618002,14
8481,CCC,2014B,618096,73
8482,CCC,2014B,618129,105
8483,CCC,2014B,618279,16
8484,CCC,2014B,618571,88
8485,CCC,2014B,618606,37
8486,CCC,2014B,618619,5
8487,CCC,2014B,618665,19
8488,CCC,2014B,618679,29
8489,CCC,2014B,618824,114
8490,CCC,2014B,618861,24
8491,CCC,2014B,619006,9
8492,CCC,2014B,619014,47
8493,CCC,2014B,619303,128
8494,CCC,2014B,619447,75
8495,CCC,2014B,619870,108
8496,CCC,2014B,620148,48
8497,CCC,2014B,620215,12
8498,CCC,2014B,620266,13
8499,CCC,2014B,620356,1
8500,CCC,2014B,620368,99
8501,CCC,2014B,620369,83
8502,CCC,2014B,620376,1
8503,CCC,2014B,620440,4
8504,CCC,2014B,620485,21
8505,CCC,2014B,620646,33
8506,CCC,2014B,620876,27
8507,CCC,2014B,620897,34
8508,CCC,2014B,620918,3
8509,CCC,2014B,620935,2
8510,CCC,2014B,620974,32
8511,CCC,2014B,620977,27
8512,CCC,2014B,621401,1
8513,CCC,2014B,621619,1
8514,CCC,2014B,621655,13
8515,CCC,2014B,621656,85
8516,CCC,2014B,621807,13
8517,CCC,2014B,622215,33
8518,CCC,2014B,622302,72
8519,CCC,2014B,622368,68
8520,CCC,2014B,622386,132
8521,CCC,2014B,622398,2
8522,CCC,2014B,622652,150
8523,CCC,2014B,622753,30
8524,CCC,2014B,622773,127
8525,CCC,2014B,622787,116
8526,CCC,2014B,622804,8
8527,CCC,2014B,622948,32
8528,CCC,2014B,623052,222
8529,CCC,2014B,623250,64
8530,CCC,2014B,623290,33
8531,CCC,2014B,623347,48
8532,CCC,2014B,623421,36
8533,CCC,2014B,623456,13
8534,CCC,2014B,623511,1
8535,CCC,2014B,623562,34
8536,CCC,2014B,623605,37
8537,CCC,2014B,623609,16
8538,CCC,2014B,623667,54
8539,CCC,2014B,623707,18
8540,CCC,2014B,623732,173
8541,CCC,2014B,623738,20
8542,CCC,2014B,623780,51
8543,CCC,2014B,623786,1
8544,CCC,2014B,623797,103
8545,CCC,2014B,624039,4
8546,CCC,2014B,624060,199
8547,CCC,2014B,624126,14
8548,CCC,2014B,624127,59
8549,CCC,2014B,624134,23
8550,CCC,2014B,624164,83
8551,CCC,2014B,624441,31
8552,CCC,2014B,624445,104
8553,CCC,2014B,624483,89
8554,CCC,2014B,624591,68
8555,CCC,2014B,624593,1
8556,CCC,2014B,624765,6
8557,CCC,2014B,624782,52
8558,CCC,2014B,624810,24
8559,CCC,2014B,624875,110
8560,CCC,2014B,624970,65
8561,CCC,2014B,625014,176
8562,CCC,2014B,625028,45
8563,CCC,2014B,625077,93
8564,CCC,2014B,625078,68
8565,CCC,2014B,625108,76
8566,CCC,2014B,625121,4
8567,CCC,2014B,625128,11
8568,CCC,2014B,625207,8
8569,CCC,2014B,625213,10
8570,CCC,2014B,625330,71
8571,CCC,2014B,625423,25
8572,CCC,2014B,625453,76
8573,CCC,2014B,625476,80
8574,CCC,2014B,625517,13
8575,CCC,2014B,625527,67
8576,CCC,2014B,625552,96
8577,CCC,2014B,625574,112
8578,CCC,2014B,625614,77
8579,CCC,2014B,625684,43
8580,CCC,2014B,625714,31
8581,CCC,2014B,625740,51
8582,CCC,2014B,625745,172
8583,CCC,2014B,625782,128
8584,CCC,2014B,625790,28
8585,CCC,2014B,625793,4
8586,CCC,2014B,625822,64
8587,CCC,2014B,625838,154
8588,CCC,2014B,625841,21
8589,CCC,2014B,625950,5
8590,CCC,2014B,625953,53
8591,CCC,2014B,625975,18
8592,CCC,2014B,626055,26
8593,CCC,2014B,626173,8
8594,CCC,2014B,626183,45
8595,CCC,2014B,626252,128
8596,CCC,2014B,626417,24
8597,CCC,2014B,626438,2
8598,CCC,2014B,626444,11
8599,CCC,2014B,626501,23
8600,CCC,2014B,626516,18
8601,CCC,2014B,626614,69
8602,CCC,2014B,626712,4
8603,CCC,2014B,626714,29
8604,CCC,2014B,626763,133
8605,CCC,2014B,626772,5
8606,CCC,2014B,626857,49
8607,CCC,2014B,626862,139
8608,CCC,2014B,626877,54
8609,CCC,2014B,626906,11
8610,CCC,2014B,626930,13
8611,CCC,2014B,626998,49
8612,CCC,2014B,627066,15
8613,CCC,2014B,627136,71
8614,CCC,2014B,627160,1
8615,CCC,2014B,627168,15
8616,CCC,2014B,627176,8
8617,CCC,2014B,627253,53
8618,CCC,2014B,627307,17
8619,CCC,2014B,627343,98
8620,CCC,2014B,627348,52
8621,CCC,2014B,627374,33
8622,CCC,2014B,627386,25
8623,CCC,2014B,627387,32
8624,CCC,2014B,627399,104
8625,CCC,2014B,627435,14
8626,CCC,2014B,627500,11
8627,CCC,2014B,627520,9
8628,CCC,2014B,627632,3
8629,CCC,2014B,627635,5
8630,CCC,2014B,627636,13
8631,CCC,2014B,627691,88
8632,CCC,2014B,627711,46
8633,CCC,2014B,627747,64
8634,CCC,2014B,627750,35
8635,CCC,2014B,627784,40
8636,CCC,2014B,627907,11
8637,CCC,2014B,627933,47
8638,CCC,2014B,627947,39
8639,CCC,2014B,628022,1
8640,CCC,2014B,628029,89
8641,CCC,2014B,628053,1
8642,CCC,2014B,628086,125
8643,CCC,2014B,628090,17
8644,CCC,2014B,628122,15
8645,CCC,2014B,628157,94
8646,CCC,2014B,628214,6
8647,CCC,2014B,628293,78
8648,CCC,2014B,628366,12
8649,CCC,2014B,628383,168
8650,CCC,2014B,628506,68
8651,CCC,2014B,628527,32
8652,CCC,2014B,628565,62
8653,CCC,2014B,628575,46
8654,CCC,2014B,628663,44
8655,CCC,2014B,628725,4
8656,CCC,2014B,628771,23
8657,CCC,2014B,628846,10
8658,CCC,2014B,628938,5
8659,CCC,2014B,629081,13
8660,CCC,2014B,629164,165
8661,CCC,2014B,629270,32
8662,CCC,2014B,629342,89
8663,CCC,2014B,629500,14
8664,CCC,2014B,629560,25
8665,CCC,2014B,629613,8
8666,CCC,2014B,629623,2
8667,CCC,2014B,629628,6
8668,CCC,2014B,629632,1
8669,CCC,2014B,629654,49
8670,CCC,2014B,629692,3
8671,CCC,2014B,629694,7
8672,CCC,2014B,629696,60
8673,CCC,2014B,629710,144
8674,CCC,2014B,629766,78
8675,CCC,2014B,629773,22
8676,CCC,2014B,629798,33
8677,CCC,2014B,629862,112
8678,CCC,2014B,629887,2
8679,CCC,2014B,629890,11
8680,CCC,2014B,629906,7
8681,CCC,2014B,629936,28
8682,CCC,2014B,630005,54
8683,CCC,2014B,630012,44
8684,CCC,2014B,630047,144
8685,CCC,2014B,630086,65
8686,CCC,2014B,630152,19
8687,CCC,2014B,630157,89
8688,CCC,2014B,630178,66
8689,CCC,2014B,630200,21
8690,CCC,2014B,630211,81
8691,CCC,2014B,630449,65
8692,CCC,2014B,630471,5
8693,CCC,2014B,630514,1
8694,CCC,2014B,630531,1
8695,CCC,2014B,630540,60
8696,CCC,2014B,630573,25
8697,CCC,2014B,630585,67
8698,CCC,2014B,630606,85
8699,CCC,2014B,630613,111
8700,CCC,2014B,630635,63
8701,CCC,2014B,630657,8
8702,CCC,2014B,630730,106
8703,CCC,2014B,630825,8
8704,CCC,2014B,630888,11
8705,CCC,2014B,630896,108
8706,CCC,2014B,630912,69
8707,CCC,2014B,631038,8
8708,CCC,2014B,631044,198
8709,CCC,2014B,631051,1
8710,CCC,2014B,631075,58
8711,CCC,2014B,631122,41
8712,CCC,2014B,631216,38
8713,CCC,2014B,631300,7
8714,CCC,2014B,631334,53
8715,CCC,2014B,631453,84
8716,CCC,2014B,631455,146
8717,CCC,2014B,631473,174
8718,CCC,2014B,631583,78
8719,CCC,2014B,631655,62
8720,CCC,2014B,631699,64
8721,CCC,2014B,631715,78
8722,CCC,2014B,631770,2
8723,CCC,2014B,631772,234
8724,CCC,2014B,631850,93
8725,CCC,2014B,631925,27
8726,CCC,2014B,631929,4
8727,CCC,2014B,631981,42
8728,CCC,2014B,632017,79
8729,CCC,2014B,632037,8
8730,CCC,2014B,632074,90
8731,CCC,2014B,632107,22
8732,CCC,2014B,632111,61
8733,CCC,2014B,632114,2
8734,CCC,2014B,632133,26
8735,CCC,2014B,632134,9
8736,CCC,2014B,632135,10
8737,CCC,2014B,632190,26
8738,CCC,2014B,632242,6
8739,CCC,2014B,632312,19
8740,CCC,2014B,632313,70
8741,CCC,2014B,632459,66
8742,CCC,2014B,632486,3
8743,CCC,2014B,632487,2
8744,CCC,2014B,632506,110
8745,CCC,2014B,632546,44
8746,CCC,2014B,632554,147
8747,CCC,2014B,632571,37
8748,CCC,2014B,632597,18
8749,CCC,2014B,632637,8
8750,CCC,2014B,632641,10
8751,CCC,2014B,632691,50
8752,CCC,2014B,632780,1
8753,CCC,2014B,632836,55
8754,CCC,2014B,632856,28
8755,CCC,2014B,632889,1
8756,CCC,2014B,632900,48
8757,CCC,2014B,633071,37
8758,CCC,2014B,633112,113
8759,CCC,2014B,633178,90
8760,CCC,2014B,633240,2
8761,CCC,2014B,633243,22
8762,CCC,2014B,633250,164
8763,CCC,2014B,633256,74
8764,CCC,2014B,633270,77
8765,CCC,2014B,633281,63
8766,CCC,2014B,633310,49
8767,CCC,2014B,633330,9
8768,CCC,2014B,633341,29
8769,CCC,2014B,633384,23
8770,CCC,2014B,633395,14
8771,CCC,2014B,633432,12
8772,CCC,2014B,633447,49
8773,CCC,2014B,633455,14
8774,CCC,2014B,633460,19
8775,CCC,2014B,633493,101
8776,CCC,2014B,633527,7
8777,CCC,2014B,633637,11
8778,CCC,2014B,633679,36
8779,CCC,2014B,633695,84
8780,CCC,2014B,633716,17
8781,CCC,2014B,633722,166
8782,CCC,2014B,633857,143
8783,CCC,2014B,633859,14
8784,CCC,2014B,633913,6
8785,CCC,2014B,633942,70
8786,CCC,2014B,633998,47
8787,CCC,2014B,634040,25
8788,CCC,2014B,634057,5
8789,CCC,2014B,634128,28
8790,CCC,2014B,634157,140
8791,CCC,2014B,634167,58
8792,CCC,2014B,634176,6
8793,CCC,2014B,634216,93
8794,CCC,2014B,634217,63
8795,CCC,2014B,634241,99
8796,CCC,2014B,634279,9
8797,CCC,2014B,634349,8
8798,CCC,2014B,634414,38
8799,CCC,2014B,634433,23
8800,CCC,2014B,634500,63
8801,CCC,2014B,634507,72
8802,CCC,2014B,634512,71
8803,CCC,2014B,634523,5
8804,CCC,2014B,634570,81
8805,CCC,2014B,634578,73
8806,CCC,2014B,634589,41
8807,CCC,2014B,634618,88
8808,CCC,2014B,634649,23
8809,CCC,2014B,634671,60
8810,CCC,2014B,634737,9
8811,CCC,2014B,634744,26
8812,CCC,2014B,634816,62
8813,CCC,2014B,634853,75
8814,CCC,2014B,634862,78
8815,CCC,2014B,634878,67
8816,CCC,2014B,635034,81
8817,CCC,2014B,635041,28
8818,CCC,2014B,635043,47
8819,CCC,2014B,635109,74
8820,CCC,2014B,635416,209
8821,CCC,2014B,635515,28
8822,CCC,2014B,856294,26
8823,CCC,2014B,917586,83
8824,CCC,2014B,925553,57
8825,CCC,2014B,949548,105
8826,CCC,2014B,984619,150
8827,CCC,2014B,992544,73
8828,CCC,2014B,1038161,33
8829,CCC,2014B,1047645,5
8830,CCC,2014B,1057883,42
8831,CCC,2014B,1073766,74
8832,CCC,2014B,1087710,30
8833,CCC,2014B,1095916,138
8834,CCC,2014B,1100639,60
8835,CCC,2014B,1106724,15
8836,CCC,2014B,1115623,66
8837,CCC,2014B,1187586,83
8838,CCC,2014B,1268772,31
8839,CCC,2014B,1270832,131
8840,CCC,2014B,1307784,16
8841,CCC,2014B,1311171,102
8842,CCC,2014B,1416784,37
8843,CCC,2014B,1440467,213
8844,CCC,2014B,1442991,70
8845,CCC,2014B,1462676,4
8846,CCC,2014B,1464952,5
8847,CCC,2014B,1468838,11
8848,CCC,2014B,1470291,28
8849,CCC,2014B,1474869,222
8850,CCC,2014B,1493739,80
8851,CCC,2014B,1534494,119
8852,CCC,2014B,1541906,4
8853,CCC,2014B,1551895,16
8854,CCC,2014B,1560205,17
8855,CCC,2014B,1561431,96
8856,CCC,2014B,1568828,112
8857,CCC,2014B,1591013,33
8858,CCC,2014B,1619251,6
8859,CCC,2014B,1632487,97
8860,CCC,2014B,1638548,3
8861,CCC,2014B,1644328,17
8862,CCC,2014B,1668504,39
8863,CCC,2014B,1671811,77
8864,CCC,2014B,1672690,4
8865,CCC,2014B,1673876,38
8866,CCC,2014B,1678014,14
8867,CCC,2014B,1678800,106
8868,CCC,2014B,1691815,61
8869,CCC,2014B,1694780,54
8870,CCC,2014B,1715237,95
8871,CCC,2014B,1739026,69
8872,CCC,2014B,1750405,5
8873,CCC,2014B,1753458,102
8874,CCC,2014B,1763378,24
8875,CCC,2014B,1769985,39
8876,CCC,2014B,1774071,51
8877,CCC,2014B,1780737,13
8878,CCC,2014B,1781834,202
8879,CCC,2014B,1828112,3
8880,CCC,2014B,1841267,34
8881,CCC,2014B,1848820,42
8882,CCC,2014B,1855583,54
8883,CCC,2014B,1876636,120
8884,CCC,2014B,1877015,33
8885,CCC,2014B,1888343,220
8886,CCC,2014B,1891323,95
8887,CCC,2014B,1894419,25
8888,CCC,2014B,1896088,11
8889,CCC,2014B,1906919,106
8890,CCC,2014B,1911513,50
8891,CCC,2014B,1922200,62
8892,CCC,2014B,1924641,57
8893,CCC,2014B,1930146,113
8894,CCC,2014B,1930644,24
8895,CCC,2014B,1937511,19
8896,CCC,2014B,1942999,24
8897,CCC,2014B,1945240,38
8898,CCC,2014B,1947911,75
8899,CCC,2014B,1951080,103
8900,CCC,2014B,1951139,171
8901,CCC,2014B,1969407,50
8902,CCC,2014B,1997164,42
8903,CCC,2014B,2008262,8
8904,CCC,2014B,2016517,42
8905,CCC,2014B,2030117,14
8906,CCC,2014B,2032058,34
8907,CCC,2014B,2044299,45
8908,CCC,2014B,2047421,88
8909,CCC,2014B,2049668,58
8910,CCC,2014B,2056643,107
8911,CCC,2014B,2063578,257
8912,CCC,2014B,2064873,172
8913,CCC,2014B,2066504,8
8914,CCC,2014B,2080916,1
8915,CCC,2014B,2087182,59
8916,CCC,2014B,2088765,246
8917,CCC,2014B,2096918,10
8918,CCC,2014B,2109119,76
8919,CCC,2014B,2110039,10
8920,CCC,2014B,2113778,15
8921,CCC,2014B,2131908,67
8922,CCC,2014B,2134237,18
8923,CCC,2014B,2134304,11
8924,CCC,2014B,2139037,72
8925,CCC,2014B,2142662,16
8926,CCC,2014B,2146277,57
8927,CCC,2014B,2147620,150
8928,CCC,2014B,2147713,91
8929,CCC,2014B,2148297,1
8930,CCC,2014B,2156058,34
8931,CCC,2014B,2171264,24
8932,CCC,2014B,2171834,74
8933,CCC,2014B,2178929,148
8934,CCC,2014B,2187422,77
8935,CCC,2014B,2188680,1
8936,CCC,2014B,2202076,16
8937,CCC,2014B,2211797,111
8938,CCC,2014B,2213982,20
8939,CCC,2014B,2236538,13
8940,CCC,2014B,2238904,16
8941,CCC,2014B,2239848,117
8942,CCC,2014B,2241036,16
8943,CCC,2014B,2247222,66
8944,CCC,2014B,2252437,14
8945,CCC,2014B,2258228,15
8946,CCC,2014B,2289032,16
8947,CCC,2014B,2298895,87
8948,CCC,2014B,2327710,33
8949,CCC,2014B,2329539,8
8950,CCC,2014B,2341839,36
8951,CCC,2014B,2343809,13
8952,CCC,2014B,2347802,92
8953,CCC,2014B,2358707,38
8954,CCC,2014B,2367058,30
8955,CCC,2014B,2374376,3
8956,CCC,2014B,2375259,15
8957,CCC,2014B,2384687,23
8958,CCC,2014B,2389754,18
8959,CCC,2014B,2391004,37
8960,CCC,2014B,2410459,19
8961,CCC,2014B,2410519,75
8962,CCC,2014B,2418732,66
8963,CCC,2014B,2419115,100
8964,CCC,2014B,2421961,21
8965,CCC,2014B,2433069,99
8966,CCC,2014B,2433221,136
8967,CCC,2014B,2436400,8
8968,CCC,2014B,2446778,8
8969,CCC,2014B,2447528,44
8970,CCC,2014B,2451726,14
8971,CCC,2014B,2454878,29
8972,CCC,2014B,2471283,48
8973,CCC,2014B,2473058,10
8974,CCC,2014B,2478799,14
8975,CCC,2014B,2486769,31
8976,CCC,2014B,2488382,43
8977,CCC,2014B,2488713,13
8978,CCC,2014B,2493107,7
8979,CCC,2014B,2494507,63
8980,CCC,2014B,2498388,73
8981,CCC,2014B,2503063,51
8982,CCC,2014B,2513997,26
8983,CCC,2014B,2517778,9
8984,CCC,2014B,2522932,97
8985,CCC,2014B,2526493,113
8986,CCC,2014B,2529663,24
8987,CCC,2014B,2545113,149
8988,CCC,2014B,2548877,169
8989,CCC,2014B,2555596,45
8990,CCC,2014B,2556060,166
8991,CCC,2014B,2558365,25
8992,CCC,2014B,2564333,20
8993,CCC,2014B,2564711,94
8994,CCC,2014B,2567038,58
8995,CCC,2014B,2569090,31
8996,CCC,2014B,2569834,17
8997,CCC,2014B,2569912,1
8998,CCC,2014B,2577091,15
8999,CCC,2014B,2581603,83
9000,CCC,2014B,2588201,105
9001,CCC,2014B,2598913,34
9002,CCC,2014B,2602235,9
9003,CCC,2014B,2602264,60
9004,CCC,2014B,2603195,44
9005,CCC,2014B,2604856,2
9006,CCC,2014B,2605030,3
9007,CCC,2014B,2607849,178
9008,CCC,2014B,2609908,51
9009,CCC,2014B,2613331,98
9010,CCC,2014B,2615849,19
9011,CCC,2014B,2616950,47
9012,CCC,2014B,2617635,6
9013,CCC,2014B,2620636,16
9014,CCC,2014B,2621379,6
9015,CCC,2014B,2621734,4
9016,CCC,2014B,2623263,169
9017,CCC,2014B,2629436,53
9018,CCC,2014B,2631703,51
9019,CCC,2014B,2639310,109
9020,CCC,2014B,2641486,49
9021,CCC,2014B,2644404,48
9022,CCC,2014B,2646795,7
9023,CCC,2014B,2652523,12
9024,CCC,2014B,2658268,44
9025,CCC,2014B,2659556,26
9026,CCC,2014B,2661696,15
9027,CCC,2014B,2665399,99
9028,CCC,2014B,2668550,20
9029,CCC,2014B,2677969,31
9030,CCC,2014B,2680742,56
9031,CCC,2014B,2681198,35
9032,CCC,2014B,2682834,3
9033,CCC,2014B,2686074,6
9034,CCC,2014B,2686578,104
9035,CCC,2014B,2692327,145
9036,CCC,2014B,2697181,106
9037,CCC,2014B,2698535,34
9038,CCC,2014J,23698,70
9039,CCC,2014J,25261,39
9040,CCC,2014J,27116,126
9041,CCC,2014J,28787,59
9042,CCC,2014J,28952,12
9043,CCC,2014J,29411,19
9044,CCC,2014J,29420,49
9045,CCC,2014J,29639,245
9046,CCC,2014J,30096,54
9047,CCC,2014J,30850,130
9048,CCC,2014J,31161,185
9049,CCC,2014J,34068,55
9050,CCC,2014J,35355,64
9051,CCC,2014J,35508,69
9052,CCC,2014J,37652,54
9053,CCC,2014J,42746,142
9054,CCC,2014J,46705,73
9055,CCC,2014J,48635,21
9056,CCC,2014J,51576,18
9057,CCC,2014J,53300,124
9058,CCC,2014J,54062,13
9059,CCC,2014J,60809,101
9060,CCC,2014J,61227,128
9061,CCC,2014J,61236,57
9062,CCC,2014J,63371,145
9063,CCC,2014J,67685,5
9064,CCC,2014J,69494,78
9065,CCC,2014J,70214,18
9066,CCC,2014J,70495,113
9067,CCC,2014J,71723,36
9068,CCC,2014J,72609,208
9069,CCC,2014J,73664,12
9070,CCC,2014J,74290,13
9071,CCC,2014J,76949,94
9072,CCC,2014J,80329,99
9073,CCC,2014J,80491,43
9074,CCC,2014J,80868,278
9075,CCC,2014J,88758,4
9076,CCC,2014J,91040,32
9077,CCC,2014J,94978,46
9078,CCC,2014J,96864,10
9079,CCC,2014J,96874,17
9080,CCC,2014J,100788,98
9081,CCC,2014J,102209,27
9082,CCC,2014J,104480,18
9083,CCC,2014J,105168,35
9084,CCC,2014J,105413,68
9085,CCC,2014J,107883,29
9086,CCC,2014J,109577,59
9087,CCC,2014J,112454,83
9088,CCC,2014J,114367,131
9089,CCC,2014J,119310,9
9090,CCC,2014J,120236,77
9091,CCC,2014J,123598,64
9092,CCC,2014J,124711,17
9093,CCC,2014J,125777,20
9094,CCC,2014J,126812,37
9095,CCC,2014J,128072,10
9096,CCC,2014J,128510,63
9097,CCC,2014J,129198,7
9098,CCC,2014J,130671,18
9099,CCC,2014J,131222,127
9100,CCC,2014J,131663,5
9101,CCC,2014J,131933,33
9102,CCC,2014J,132423,9
9103,CCC,2014J,133419,19
9104,CCC,2014J,134190,18
9105,CCC,2014J,134982,2
9106,CCC,2014J,136335,36
9107,CCC,2014J,137281,38
9108,CCC,2014J,138861,61
9109,CCC,2014J,138997,53
9110,CCC,2014J,142092,51
9111,CCC,2014J,144745,56
9112,CCC,2014J,145114,42
9113,CCC,2014J,145490,59
9114,CCC,2014J,145640,85
9115,CCC,2014J,152626,16
9116,CCC,2014J,155298,82
9117,CCC,2014J,155956,103
9118,CCC,2014J,157310,1
9119,CCC,2014J,160536,44
9120,CCC,2014J,161781,19
9121,CCC,2014J,163067,10
9122,CCC,2014J,164968,87
9123,CCC,2014J,165647,20
9124,CCC,2014J,165733,33
9125,CCC,2014J,169297,25
9126,CCC,2014J,170030,84
9127,CCC,2014J,171896,37
9128,CCC,2014J,175638,32
9129,CCC,2014J,178072,36
9130,CCC,2014J,181861,75
9131,CCC,2014J,182854,74
9132,CCC,2014J,185057,17
9133,CCC,2014J,185127,28
9134,CCC,2014J,188251,34
9135,CCC,2014J,188273,38
9136,CCC,2014J,188662,60
9137,CCC,2014J,190780,13
9138,CCC,2014J,196189,86
9139,CCC,2014J,199261,11
9140,CCC,2014J,199361,64
9141,CCC,2014J,199760,33
9142,CCC,2014J,200372,14
9143,CCC,2014J,201425,72
9144,CCC,2014J,232072,51
9145,CCC,2014J,233444,27
9146,CCC,2014J,234957,15
9147,CCC,2014J,235121,16
9148,CCC,2014J,238255,48
9149,CCC,2014J,240486,138
9150,CCC,2014J,242636,6
9151,CCC,2014J,242778,42
9152,CCC,2014J,243358,38
9153,CCC,2014J,244738,108
9154,CCC,2014J,245217,37
9155,CCC,2014J,245600,56
9156,CCC,2014J,246829,38
9157,CCC,2014J,247304,13
9158,CCC,2014J,248818,7
9159,CCC,2014J,253013,103
9160,CCC,2014J,253496,39
9161,CCC,2014J,256532,2
9162,CCC,2014J,256680,18
9163,CCC,2014J,256867,93
9164,CCC,2014J,257887,67
9165,CCC,2014J,258042,26
9166,CCC,2014J,259641,105
9167,CCC,2014J,260062,9
9168,CCC,2014J,261160,44
9169,CCC,2014J,262385,45
9170,CCC,2014J,263150,11
9171,CCC,2014J,264151,67
9172,CCC,2014J,264715,121
9173,CCC,2014J,264723,3
9174,CCC,2014J,264845,61
9175,CCC,2014J,266097,22
9176,CCC,2014J,266558,2
9177,CCC,2014J,267619,155
9178,CCC,2014J,268018,10
9179,CCC,2014J,269388,45
9180,CCC,2014J,271526,7
9181,CCC,2014J,275297,85
9182,CCC,2014J,275711,99
9183,CCC,2014J,275882,2
9184,CCC,2014J,278413,19
9185,CCC,2014J,278600,9
9186,CCC,2014J,279879,8
9187,CCC,2014J,279883,4
9188,CCC,2014J,283618,32
9189,CCC,2014J,284095,99
