code_module,code_presentation,id_student,gender,highest_education,age_band,num_of_prev_attempts,disability,final_result,date_registration,module_presentation_length,avg_daily_activities,total_days_studied,mean_clicks_per_day,pct_days_studied
CCC,2014B,570410,F,No Formal quals,0-35,0,N,Pass,-58.0,241,4.869565217391305,23,15.347826086956522,0.25555555555555554
CCC,2014B,570872,F,A Level or Equivalent,0-35,0,Y,Pass,-92.0,241,4.21875,32,12.75,0.35555555555555557
CCC,2014B,570967,F,Lower Than A Level,35-55,0,N,Pass,-157.0,241,4.266666666666667,30,16.6,0.3333333333333333
CCC,2014B,571129,M,HE Qualification,35-55,0,Y,Distinction,-29.0,241,10.709677419354838,93,44.494623655913976,1.0333333333333334
CCC,2014B,571233,M,Lower Than A Level,0-35,0,N,Withdrawn,-25.0,241,5.205128205128205,39,19.41025641025641,0.43333333333333335
CCC,2014B,571571,F,HE Qualification,0-35,0,N,Distinction,-128.0,241,7.588235294117647,34,20.941176470588236,0.37777777777777777
CCC,2014B,571595,M,Lower Than A Level,0-35,0,N,Fail,-141.0,241,4.0,12,6.666666666666667,0.13333333333333333
CCC,2014B,571992,M,Lower Than A Level,0-35,0,N,Withdrawn,-161.0,241,4.75,12,9.25,0.13333333333333333
CCC,2014B,572303,M,HE Qualification,0-35,0,N,Pass,-136.0,241,4.344827586206897,29,11.03448275862069,0.32222222222222224
CCC,2014B,572401,M,Lower Than A Level,0-35,0,N,Fail,-78.0,241,6.2,5,12.2,0.05555555555555555
CCC,2014B,572570,M,A Level or Equivalent,0-35,0,N,Pass,-24.0,241,6.45945945945946,37,27.81081081081081,0.4111111111111111
CCC,2014B,572854,F,A Level or Equivalent,0-35,0,N,Distinction,-29.0,241,5.23404255319149,47,32.170212765957444,0.5222222222222223
CCC,2014B,572891,M,A Level or Equivalent,0-35,0,N,Pass,-137.0,241,6.833333333333333,18,25.5,0.2
CCC,2014B,573166,M,A Level or Equivalent,0-35,0,N,Withdrawn,-62.0,241,5.16,25,17.32,0.2777777777777778
CCC,2014B,573377,M,Lower Than A Level,0-35,0,N,Pass,-148.0,241,5.27027027027027,37,17.45945945945946,0.4111111111111111
CCC,2014B,573440,M,Lower Than A Level,0-35,0,N,Pass,-74.0,241,6.2631578947368425,19,15.894736842105264,0.2111111111111111
CCC,2014B,573558,M,A Level or Equivalent,0-35,0,N,Pass,-95.0,241,7.8604651162790695,43,37.395348837209305,0.4777777777777778
CCC,2014B,573696,M,A Level or Equivalent,0-35,0,N,Fail,-185.0,241,5.0,16,20.9375,0.17777777777777778
CCC,2014B,574221,M,HE Qualification,0-35,0,N,Distinction,-44.0,241,6.045454545454546,44,18.068181818181817,0.4888888888888889
CCC,2014B,574580,F,Lower Than A Level,0-35,0,Y,Fail,-141.0,241,8.0,10,21.5,0.1111111111111111
CCC,2014B,574817,F,A Level or Equivalent,0-35,0,N,Distinction,-4.0,241,6.2727272727272725,11,27.363636363636363,0.12222222222222222
CCC,2014B,575166,M,A Level or Equivalent,0-35,0,N,Withdrawn,-29.0,241,4.886363636363637,44,21.568181818181817,0.4888888888888889
CCC,2014B,575733,M,Lower Than A Level,35-55,0,N,Pass,-75.0,241,6.435897435897436,39,30.871794871794872,0.43333333333333335
CCC,2014B,575745,F,HE Qualification,35-55,0,N,Pass,-40.0,241,4.885714285714286,35,23.2,0.3888888888888889
CCC,2014B,575824,F,A Level or Equivalent,0-35,0,N,Pass,-99.0,241,5.065573770491803,61,32.47540983606557,0.6777777777777778
CCC,2014B,575967,M,A Level or Equivalent,0-35,0,N,Distinction,-93.0,241,4.127659574468085,47,13.170212765957446,0.5222222222222223
CCC,2014B,576191,M,HE Qualification,0-35,0,N,Fail,-134.0,241,4.25,8,14.625,0.08888888888888889
CCC,2014B,576383,F,A Level or Equivalent,0-35,0,N,Distinction,-149.0,241,5.385964912280702,57,16.140350877192983,0.6333333333333333
CCC,2014B,576475,F,A Level or Equivalent,35-55,0,N,Pass,-67.0,241,5.652777777777778,72,23.72222222222222,0.8
CCC,2014B,576516,M,A Level or Equivalent,0-35,0,N,Fail,-40.0,241,3.40625,32,13.5,0.35555555555555557
CCC,2014B,576780,M,A Level or Equivalent,0-35,0,N,Distinction,-209.0,241,3.840909090909091,44,9.25,0.4888888888888889
CCC,2014B,576782,M,HE Qualification,0-35,0,N,Fail,-41.0,241,5.25,20,18.85,0.2222222222222222
CCC,2014B,577236,F,A Level or Equivalent,0-35,0,N,Distinction,-127.0,241,5.181818181818182,44,17.454545454545453,0.4888888888888889
CCC,2014B,577245,M,Lower Than A Level,0-35,0,N,Fail,-25.0,241,6.421875,64,41.25,0.7111111111111111
CCC,2014B,577273,F,A Level or Equivalent,0-35,0,N,Fail,-29.0,241,5.666666666666667,3,11.666666666666666,0.03333333333333333
CCC,2014B,577414,M,HE Qualification,0-35,0,N,Pass,-29.0,241,5.3,20,13.05,0.2222222222222222
CCC,2014B,577427,M,A Level or Equivalent,0-35,0,N,Withdrawn,-100.0,241,2.0,2,2.5,0.022222222222222223
CCC,2014B,577502,F,A Level or Equivalent,0-35,0,N,Pass,-107.0,241,4.454545454545454,44,14.5,0.4888888888888889
CCC,2014B,577686,M,A Level or Equivalent,0-35,0,N,Fail,-40.0,241,5.7272727272727275,22,21.045454545454547,0.24444444444444444
CCC,2014B,578034,M,A Level or Equivalent,0-35,0,N,Withdrawn,-107.0,241,4.2105263157894735,76,13.236842105263158,0.8444444444444444
CCC,2014B,578189,F,A Level or Equivalent,35-55,0,N,Pass,-170.0,241,5.109090909090909,55,18.70909090909091,0.6111111111111112
CCC,2014B,578655,F,A Level or Equivalent,0-35,0,N,Pass,-138.0,241,5.042553191489362,47,18.127659574468087,0.5222222222222223
CCC,2014B,578850,M,A Level or Equivalent,0-35,0,N,Pass,-123.0,241,6.1875,16,16.5625,0.17777777777777778
CCC,2014B,578958,M,Lower Than A Level,35-55,0,N,Pass,-36.0,241,4.106060606060606,66,16.651515151515152,0.7333333333333333
CCC,2014B,579027,M,HE Qualification,0-35,0,N,Fail,-136.0,241,2.5,2,4.5,0.022222222222222223
CCC,2014B,579343,M,HE Qualification,0-35,0,N,Pass,-24.0,241,8.876923076923077,65,34.04615384615385,0.7222222222222222
CCC,2014B,579550,M,A Level or Equivalent,0-35,0,Y,Pass,-54.0,241,5.730769230769231,26,19.423076923076923,0.28888888888888886
CCC,2014B,580511,M,HE Qualification,0-35,0,N,Withdrawn,-78.0,241,6.928571428571429,14,15.785714285714286,0.15555555555555556
CCC,2014B,580525,M,HE Qualification,0-35,0,N,Distinction,-24.0,241,3.7818181818181817,55,9.636363636363637,0.6111111111111112
CCC,2014B,580689,M,HE Qualification,35-55,0,Y,Withdrawn,-199.0,241,5.818181818181818,11,19.09090909090909,0.12222222222222222
CCC,2014B,580779,F,A Level or Equivalent,0-35,0,N,Pass,-25.0,241,5.076923076923077,52,11.942307692307692,0.5777777777777777
CCC,2014B,581123,M,A Level or Equivalent,0-35,0,N,Withdrawn,-67.0,241,4.04,25,9.36,0.2777777777777778
CCC,2014B,581611,F,HE Qualification,35-55,0,N,Pass,-29.0,241,4.814814814814815,27,12.148148148148149,0.3
CCC,2014B,582087,M,Lower Than A Level,0-35,0,N,Fail,-131.0,241,7.173913043478261,69,63.46376811594203,0.7666666666666667
CCC,2014B,582827,M,A Level or Equivalent,0-35,0,N,Withdrawn,-81.0,241,3.25,12,6.666666666666667,0.13333333333333333
CCC,2014B,582879,M,Lower Than A Level,35-55,0,N,Pass,-51.0,241,6.604166666666667,48,17.458333333333332,0.5333333333333333
CCC,2014B,582950,M,HE Qualification,0-35,0,N,Distinction,-29.0,241,5.102564102564102,39,16.0,0.43333333333333335
CCC,2014B,583032,M,HE Qualification,0-35,0,N,Pass,-155.0,241,5.2,40,25.075,0.4444444444444444
CCC,2014B,583052,M,A Level or Equivalent,0-35,0,N,Pass,-29.0,241,4.426229508196721,61,11.081967213114755,0.6777777777777778
CCC,2014B,583192,F,HE Qualification,0-35,0,N,Pass,-75.0,241,4.128205128205129,39,8.35897435897436,0.43333333333333335
CCC,2014B,583906,M,A Level or Equivalent,0-35,0,N,Distinction,-17.0,241,6.622641509433962,53,21.58490566037736,0.5888888888888889
CCC,2014B,584191,M,HE Qualification,0-35,0,N,Pass,-28.0,241,7.142857142857143,56,34.142857142857146,0.6222222222222222
CCC,2014B,584940,M,A Level or Equivalent,0-35,0,N,Pass,-17.0,241,4.4,70,11.385714285714286,0.7777777777777778
CCC,2014B,585057,M,HE Qualification,0-35,0,N,Pass,-141.0,241,3.35,20,9.9,0.2222222222222222
CCC,2014B,585093,M,Post Graduate Qualification,35-55,0,N,Distinction,-57.0,241,4.842105263157895,76,25.105263157894736,0.8444444444444444
CCC,2014B,585393,M,A Level or Equivalent,0-35,0,N,Distinction,-74.0,241,10.641509433962264,106,46.85849056603774,1.1777777777777778
CCC,2014B,585397,M,A Level or Equivalent,0-35,0,N,Pass,-17.0,241,6.84,50,31.34,0.5555555555555556
CCC,2014B,585455,M,A Level or Equivalent,0-35,0,N,Pass,-208.0,241,4.891891891891892,37,18.89189189189189,0.4111111111111111
CCC,2014B,585695,M,A Level or Equivalent,0-35,0,Y,Distinction,-181.0,241,3.347826086956522,23,10.304347826086957,0.25555555555555554
CCC,2014B,585709,F,A Level or Equivalent,0-35,0,N,Pass,-109.0,241,7.64,75,24.36,0.8333333333333334
CCC,2014B,586436,F,Lower Than A Level,0-35,0,Y,Fail,-61.0,241,2.4615384615384617,13,4.538461538461538,0.14444444444444443
CCC,2014B,586473,M,A Level or Equivalent,0-35,0,Y,Fail,-164.0,241,5.428571428571429,7,16.428571428571427,0.07777777777777778
CCC,2014B,586716,M,HE Qualification,0-35,0,N,Withdrawn,-130.0,241,5.739130434782608,23,27.608695652173914,0.25555555555555554
CCC,2014B,587585,M,A Level or Equivalent,0-35,0,N,Fail,-28.0,241,5.5,4,8.5,0.044444444444444446
CCC,2014B,587783,M,Lower Than A Level,0-35,0,N,Pass,-24.0,241,5.12280701754386,57,15.736842105263158,0.6333333333333333
CCC,2014B,587906,M,A Level or Equivalent,0-35,0,N,Pass,-178.0,241,8.0875,80,25.75,0.8888888888888888
CCC,2014B,587911,M,A Level or Equivalent,0-35,0,N,Pass,-45.0,241,5.681818181818182,44,13.045454545454545,0.4888888888888889
CCC,2014B,588274,M,A Level or Equivalent,35-55,0,N,Distinction,-178.0,241,8.341463414634147,82,35.40243902439025,0.9111111111111111
CCC,2014B,588402,M,Lower Than A Level,35-55,0,N,Fail,-28.0,241,5.457142857142857,35,27.085714285714285,0.3888888888888889
CCC,2014B,588464,M,A Level or Equivalent,0-35,0,N,Withdrawn,-10.0,241,6.125,8,25.5,0.08888888888888889
CCC,2014B,588473,M,HE Qualification,0-35,0,N,Distinction,-25.0,241,5.833333333333333,30,20.433333333333334,0.3333333333333333
CCC,2014B,588524,M,HE Qualification,0-35,0,N,Pass,-82.0,241,4.647058823529412,17,10.941176470588236,0.18888888888888888
CCC,2014B,588590,F,HE Qualification,0-35,0,Y,Fail,-89.0,241,5.666666666666667,12,21.333333333333332,0.13333333333333333
CCC,2014B,588676,M,HE Qualification,0-35,0,N,Pass,-120.0,241,5.483870967741935,31,24.193548387096776,0.34444444444444444
CCC,2014B,588707,F,A Level or Equivalent,0-35,0,N,Distinction,-68.0,241,5.354838709677419,31,23.258064516129032,0.34444444444444444
CCC,2014B,588846,M,HE Qualification,0-35,0,N,Fail,-17.0,241,4.230769230769231,13,18.153846153846153,0.14444444444444443
CCC,2014B,588956,M,HE Qualification,0-35,0,N,Pass,-199.0,241,3.4166666666666665,12,10.833333333333334,0.13333333333333333
CCC,2014B,589327,M,HE Qualification,0-35,0,N,Withdrawn,-129.0,241,3.2,15,9.866666666666667,0.16666666666666666
CCC,2014B,589525,F,A Level or Equivalent,0-35,0,Y,Distinction,-172.0,241,6.0,42,19.904761904761905,0.4666666666666667
CCC,2014B,590072,M,A Level or Equivalent,0-35,0,N,Fail,-134.0,241,1.0,1,1.0,0.011111111111111112
CCC,2014B,590762,M,A Level or Equivalent,0-35,0,N,Fail,-22.0,241,3.6842105263157894,19,8.157894736842104,0.2111111111111111
CCC,2014B,590877,M,Lower Than A Level,0-35,0,N,Fail,-205.0,241,5.473684210526316,19,12.68421052631579,0.2111111111111111
CCC,2014B,590914,F,A Level or Equivalent,0-35,0,N,Fail,-23.0,241,4.823529411764706,17,25.705882352941178,0.18888888888888888
CCC,2014B,590961,M,A Level or Equivalent,0-35,0,N,Withdrawn,-99.0,241,3.3333333333333335,21,8.904761904761905,0.23333333333333334
CCC,2014B,591375,M,A Level or Equivalent,35-55,0,N,Distinction,-204.0,241,4.521739130434782,23,17.391304347826086,0.25555555555555554
CCC,2014B,591958,M,Lower Than A Level,0-35,0,N,Distinction,-171.0,241,3.75,32,12.9375,0.35555555555555557
CCC,2014B,592007,M,A Level or Equivalent,0-35,0,N,Fail,-82.0,241,2.735294117647059,34,11.588235294117647,0.37777777777777777
CCC,2014B,592051,M,HE Qualification,35-55,0,Y,Withdrawn,-128.0,241,5.46875,64,16.578125,0.7111111111111111
CCC,2014B,592093,M,Lower Than A Level,0-35,0,N,Withdrawn,-165.0,241,2.933333333333333,30,6.966666666666667,0.3333333333333333
CCC,2014B,592151,M,Lower Than A Level,0-35,0,N,Pass,-23.0,241,3.7,20,10.95,0.2222222222222222
CCC,2014B,592158,F,A Level or Equivalent,0-35,0,N,Withdrawn,-24.0,241,7.571428571428571,21,17.0,0.23333333333333334
CCC,2014B,592259,M,A Level or Equivalent,0-35,0,N,Withdrawn,-10.0,241,4.869565217391305,23,16.0,0.25555555555555554
CCC,2014B,592775,M,HE Qualification,0-35,0,N,Pass,-103.0,241,3.2698412698412698,63,11.476190476190476,0.7
CCC,2014B,592776,M,A Level or Equivalent,0-35,0,N,Pass,-50.0,241,5.244897959183674,49,16.142857142857142,0.5444444444444444
CCC,2014B,592842,M,HE Qualification,0-35,0,N,Fail,-143.0,241,5.0,2,12.0,0.022222222222222223
CCC,2014B,592939,M,HE Qualification,0-35,0,N,Withdrawn,-113.0,241,5.1,40,13.3,0.4444444444444444
CCC,2014B,592961,M,HE Qualification,35-55,0,N,Distinction,-24.0,241,5.48,50,15.48,0.5555555555555556
CCC,2014B,593071,M,A Level or Equivalent,35-55,0,N,Withdrawn,-163.0,241,4.9411764705882355,17,12.647058823529411,0.18888888888888888
CCC,2014B,593103,M,A Level or Equivalent,0-35,0,N,Pass,-208.0,241,5.7407407407407405,27,17.185185185185187,0.3
CCC,2014B,593123,M,A Level or Equivalent,0-35,0,N,Fail,-170.0,241,4.823529411764706,34,23.88235294117647,0.37777777777777777
CCC,2014B,593305,M,A Level or Equivalent,0-35,0,N,Pass,-34.0,241,6.378378378378378,37,30.81081081081081,0.4111111111111111
CCC,2014B,593787,M,Lower Than A Level,0-35,0,N,Fail,-25.0,241,4.25,4,19.25,0.044444444444444446
CCC,2014B,593823,M,HE Qualification,35-55,0,N,Distinction,-95.0,241,5.684210526315789,95,15.157894736842104,1.0555555555555556
CCC,2014B,593995,M,A Level or Equivalent,0-35,0,N,Distinction,-92.0,241,4.816326530612245,49,14.653061224489797,0.5444444444444444
CCC,2014B,594044,M,HE Qualification,0-35,0,N,Pass,-22.0,241,6.111111111111111,54,16.055555555555557,0.6
CCC,2014B,594157,M,A Level or Equivalent,35-55,0,N,Pass,-79.0,241,7.3088235294117645,68,31.235294117647058,0.7555555555555555
CCC,2014B,594193,M,Lower Than A Level,0-35,0,Y,Fail,-207.0,241,8.0,5,37.4,0.05555555555555555
CCC,2014B,594246,M,HE Qualification,0-35,0,N,Fail,-202.0,241,6.1,10,17.5,0.1111111111111111
CCC,2014B,594371,M,Post Graduate Qualification,0-35,0,N,Pass,-121.0,241,5.814814814814815,27,26.814814814814813,0.3
CCC,2014B,595164,M,A Level or Equivalent,0-35,0,Y,Pass,-204.0,241,4.142857142857143,21,11.285714285714286,0.23333333333333334
CCC,2014B,595182,M,HE Qualification,0-35,0,N,Pass,-134.0,241,4.586666666666667,75,12.053333333333333,0.8333333333333334
CCC,2014B,595189,M,A Level or Equivalent,35-55,0,N,Distinction,-143.0,241,8.25,60,34.85,0.6666666666666666
CCC,2014B,595356,M,A Level or Equivalent,35-55,0,N,Withdrawn,-141.0,241,5.666666666666667,12,16.75,0.13333333333333333
CCC,2014B,595492,M,Lower Than A Level,0-35,0,N,Fail,-186.0,241,4.384615384615385,13,16.615384615384617,0.14444444444444443
CCC,2014B,595514,M,A Level or Equivalent,35-55,0,N,Withdrawn,-28.0,241,6.425,40,28.85,0.4444444444444444
CCC,2014B,595659,M,A Level or Equivalent,0-35,0,N,Pass,-25.0,241,2.8461538461538463,26,8.115384615384615,0.28888888888888886
CCC,2014B,595781,F,A Level or Equivalent,0-35,0,N,Fail,-193.0,241,3.7058823529411766,34,15.911764705882353,0.37777777777777777
CCC,2014B,595797,M,A Level or Equivalent,0-35,0,N,Pass,-82.0,241,6.6521739130434785,23,30.434782608695652,0.25555555555555554
CCC,2014B,595847,M,HE Qualification,0-35,0,N,Pass,-138.0,241,4.9375,16,12.4375,0.17777777777777778
CCC,2014B,595986,M,A Level or Equivalent,0-35,0,N,Pass,-200.0,241,2.6,30,10.6,0.3333333333333333
CCC,2014B,596035,M,A Level or Equivalent,35-55,0,N,Withdrawn,-156.0,241,5.827586206896552,29,18.344827586206897,0.32222222222222224
CCC,2014B,596157,M,Lower Than A Level,0-35,0,N,Pass,-64.0,241,4.9393939393939394,66,25.78787878787879,0.7333333333333333
CCC,2014B,596731,M,A Level or Equivalent,0-35,0,N,Pass,-198.0,241,3.742857142857143,70,8.942857142857143,0.7777777777777778
CCC,2014B,596903,F,Lower Than A Level,0-35,0,N,Pass,-110.0,241,7.846153846153846,13,47.76923076923077,0.14444444444444443
CCC,2014B,596947,M,Lower Than A Level,0-35,0,N,Fail,-67.0,241,4.176470588235294,17,14.764705882352942,0.18888888888888888
CCC,2014B,597403,M,A Level or Equivalent,0-35,0,N,Pass,-139.0,241,3.5,22,13.045454545454545,0.24444444444444444
CCC,2014B,597817,F,A Level or Equivalent,0-35,0,N,Fail,-193.0,241,10.0,1,95.0,0.011111111111111112
CCC,2014B,597926,F,A Level or Equivalent,0-35,0,N,Distinction,-22.0,241,3.5416666666666665,24,10.625,0.26666666666666666
CCC,2014B,598113,M,HE Qualification,0-35,0,N,Pass,-23.0,241,7.5,22,54.72727272727273,0.24444444444444444
CCC,2014B,598321,M,HE Qualification,35-55,0,N,Pass,-50.0,241,4.891891891891892,37,11.216216216216216,0.4111111111111111
CCC,2014B,598662,F,A Level or Equivalent,0-35,0,N,Pass,-178.0,241,4.055555555555555,18,12.5,0.2
CCC,2014B,598860,F,Lower Than A Level,0-35,0,N,Distinction,-68.0,241,6.378947368421053,95,36.02105263157895,1.0555555555555556
CCC,2014B,599263,M,A Level or Equivalent,0-35,0,N,Fail,-123.0,241,4.6875,16,12.6875,0.17777777777777778
CCC,2014B,599275,M,A Level or Equivalent,0-35,0,N,Fail,-15.0,241,4.409090909090909,22,19.545454545454547,0.24444444444444444
CCC,2014B,599542,M,Lower Than A Level,0-35,0,N,Fail,-128.0,241,5.866666666666666,15,22.266666666666666,0.16666666666666666
CCC,2014B,599615,M,Lower Than A Level,0-35,0,Y,Fail,-109.0,241,6.666666666666667,3,11.666666666666666,0.03333333333333333
CCC,2014B,599857,M,Lower Than A Level,35-55,0,N,Pass,-147.0,241,3.436619718309859,71,10.845070422535212,0.7888888888888889
CCC,2014B,599893,M,A Level or Equivalent,0-35,0,N,Fail,-29.0,241,3.8,5,27.0,0.05555555555555555
CCC,2014B,599958,F,HE Qualification,0-35,0,N,Pass,-97.0,241,7.870967741935484,62,45.88709677419355,0.6888888888888889
CCC,2014B,600073,M,A Level or Equivalent,0-35,0,N,Pass,-15.0,241,5.8088235294117645,68,16.83823529411765,0.7555555555555555
CCC,2014B,600094,M,A Level or Equivalent,0-35,0,N,Withdrawn,-179.0,241,3.5,10,11.0,0.1111111111111111
CCC,2014B,600142,M,A Level or Equivalent,0-35,0,N,Fail,-172.0,241,5.2105263157894735,19,21.526315789473685,0.2111111111111111
CCC,2014B,600181,M,HE Qualification,0-35,0,N,Withdrawn,-131.0,241,6.666666666666667,6,40.666666666666664,0.06666666666666667
CCC,2014B,600335,M,A Level or Equivalent,0-35,0,N,Pass,-148.0,241,4.270833333333333,48,15.9375,0.5333333333333333
CCC,2014B,600509,M,A Level or Equivalent,0-35,0,N,Withdrawn,-182.0,241,3.1,10,6.5,0.1111111111111111
CCC,2014B,600547,M,A Level or Equivalent,35-55,0,N,Withdrawn,-157.0,241,5.723076923076923,65,23.015384615384615,0.7222222222222222
CCC,2014B,600632,M,Lower Than A Level,0-35,0,N,Distinction,-129.0,241,5.171428571428572,70,28.428571428571427,0.7777777777777778
CCC,2014B,600945,M,A Level or Equivalent,0-35,0,N,Pass,-144.0,241,4.466666666666667,45,15.222222222222221,0.5
CCC,2014B,600987,M,A Level or Equivalent,0-35,0,N,Pass,-124.0,241,3.7027027027027026,37,9.81081081081081,0.4111111111111111
CCC,2014B,601224,M,HE Qualification,0-35,0,N,Pass,-130.0,241,6.861111111111111,36,26.86111111111111,0.4
CCC,2014B,601550,F,A Level or Equivalent,35-55,0,N,Pass,-110.0,241,6.689655172413793,29,31.75862068965517,0.32222222222222224
CCC,2014B,601731,M,A Level or Equivalent,0-35,0,N,Fail,-17.0,241,1.0,1,1.0,0.011111111111111112
CCC,2014B,601872,M,A Level or Equivalent,35-55,0,N,Pass,-138.0,241,5.255813953488372,43,18.25581395348837,0.4777777777777778
CCC,2014B,601949,M,HE Qualification,35-55,0,N,Pass,-22.0,241,6.785714285714286,28,31.464285714285715,0.3111111111111111
CCC,2014B,602030,M,Lower Than A Level,0-35,0,N,Withdrawn,-58.0,241,8.232558139534884,43,21.348837209302324,0.4777777777777778
CCC,2014B,602042,M,Post Graduate Qualification,35-55,0,N,Distinction,-40.0,241,5.633333333333334,30,18.066666666666666,0.3333333333333333
CCC,2014B,602107,M,HE Qualification,0-35,0,N,Fail,-22.0,241,4.636363636363637,22,16.954545454545453,0.24444444444444444
CCC,2014B,602133,M,A Level or Equivalent,0-35,0,N,Pass,-156.0,241,3.8771929824561404,57,12.68421052631579,0.6333333333333333
CCC,2014B,602269,M,HE Qualification,0-35,0,N,Fail,-17.0,241,4.066666666666666,15,13.4,0.16666666666666666
CCC,2014B,602398,M,A Level or Equivalent,0-35,0,N,Fail,-175.0,241,4.571428571428571,14,20.857142857142858,0.15555555555555556
CCC,2014B,602703,M,A Level or Equivalent,0-35,0,N,Withdrawn,-170.0,241,4.583333333333333,24,15.791666666666666,0.26666666666666666
CCC,2014B,602718,M,Post Graduate Qualification,0-35,0,N,Fail,-163.0,241,3.9655172413793105,29,10.517241379310345,0.32222222222222224
CCC,2014B,602902,F,Lower Than A Level,0-35,0,N,Pass,-24.0,241,9.714285714285714,21,45.142857142857146,0.23333333333333334
CCC,2014B,602913,F,A Level or Equivalent,35-55,0,N,Pass,-25.0,241,3.6666666666666665,18,15.88888888888889,0.2
CCC,2014B,603222,M,Lower Than A Level,0-35,0,N,Fail,-171.0,241,3.7,10,15.9,0.1111111111111111
CCC,2014B,603477,M,HE Qualification,0-35,0,N,Pass,-47.0,241,4.4411764705882355,34,16.558823529411764,0.37777777777777777
CCC,2014B,603498,M,A Level or Equivalent,0-35,0,N,Fail,-123.0,241,1.75,4,4.25,0.044444444444444446
CCC,2014B,603639,M,A Level or Equivalent,0-35,0,N,Withdrawn,-80.0,241,7.033333333333333,60,32.71666666666667,0.6666666666666666
CCC,2014B,603791,M,Lower Than A Level,0-35,0,N,Fail,-22.0,241,5.0,2,8.5,0.022222222222222223
